Xmm_RPC1,Ymm_RPC1,Q_RPC1,T_RPC1,EBtime_RPC1,Xmm_RPC2,Ymm_RPC2,Q_RPC2,T_RPC2,EBtime_RPC2,Xmm_RPC3,Ymm_RPC3,Q_RPC3,T_RPC3,EBtime_RPC3,Xmm_RPC4,Ymm_RPC4,Q_RPC4,T_RPC4,EBtime_RPC4
163.82564281968007,-7.0667868559998075,48.362304685,-65.47607422,739913.459699074,,,,,,,,,,,,,,,
76.46062896046602,-84.2669821684998,163.46166992000002,-66.938964845,739913.459699074,,,,,,,,,,,,,,,
18.675695127379072,-38.04583933699959,207.33007812,-68.91357422,739913.4597222222,,,,,,,,,,,,,,,
85.28074752515529,121.05584536000049,139.178222655,-63.99926758,739913.4597222222,,,,,,,,,,,,,,,
144.07415316682113,-123.7083643845001,141.19116211,-63.025146485,739913.4597222222,,,,,,,,,,,,,,,
85.38078796924002,-24.189394024499595,20.537353515,-65.643066405,739913.4597222222,,,,,,,,,,,,,,,
95.55885095628474,-27.307094346499696,149.55932617,-61.341552735,739913.4597222222,,,,,,,,,,,,,,,
41.48562070152048,106.30862780299988,209.58129882999998,-63.09790039,739913.4597222222,,,,,,,,,,,,,,,
162.42926300821514,-14.638344346499707,159.287353515,-60.165771485,739913.4597337963,,,,,,,,,,,,,,,
91.84749486840494,119.47225059649968,131.271728515,-65.64965820500001,739913.4597337963,,,,,,,,,,,,,,,
130.25701207651753,-134.1006981154999,192.84106445,-58.905517575,739913.4597337963,,,,,,,,,,,,,,,
212.01542750879722,108.72360877850029,190.83544922000002,-66.26440429499999,739913.4597337963,,,,,,,,,,,,,,,
53.23646355249454,123.18379908150018,49.72998047,-67.762695315,739913.4597453703,,,,,,,,,,,,,,,
198.5925974581286,165.83195712099928,118.323486325,-64.51196289,739913.4597453703,,,,,,,,,,,,,,,
227.84189592299563,-66.80786158150019,121.13256836000001,-62.549316405,739913.4597453703,,,,,,,,,,,,,,,
162.0739676220454,-111.63346153399971,29.131835934999998,-62.52807617,739913.4597569444,,,,,,,,,,,,,,,
6.015572756196974,8.373252206500203,47.01513672,-64.153808595,739913.4597569444,,,,,,,,,,,,,,,
131.29912597421372,40.886411259500086,132.50732422,-59.735107425,739913.4597569444,,,,,,,,,,,,,,,
20.27701122040684,-24.1893950380004,17.32348633,-65.88232422,739913.4597569444,,,,,,,,,,,,,,,
87.27124456291423,138.07947715899968,18.636474604999997,-66.36254883000001,739913.4597685186,,,,,,,,,,,,,,,
216.88774057070128,90.61125399599929,51.506347655,-63.79711914,739913.4597685186,,,,,,,,,,,,,,,
237.73503344629273,70.7173587785003,125.19628906499999,-63.194091795,739913.4597685186,,,,,,,,,,,,,,,
65.31280982318718,-77.23978566300039,23.080078125,-68.48095703,739913.4597685186,,,,,,,,,,,,,,,
174.07284673654246,55.78209035049967,140.177001955,-58.092773435,739913.4597800926,,,,,,,,,,,,,,,
202.9451444610187,93.7784425095001,22.96948242,-63.340576175,739913.4597800926,,,,,,,,,,,,,,,
154.46160984541106,-38.98609875950011,60.29272461000001,-62.864013675,739913.4597800926,,,,,,,,,,,,,,,
194.67260604122032,-14.9946534470001,146.33984375,-66.18481445,739913.4597800926,,,,,,,,,,,,,,,
